blockid,addrptid,strctid,x,y,huestimate,residential
410079509001020,"41007021916001001S008004A","41007021916001001S",-123.920883179,46.0021514893,8,1
410079509001020,"41007021916001001S008005A","41007021916001001S",-123.920883179,46.0021514893,8,1
410079509001020,"41007021916001001S008006A","41007021916001001S",-123.920883179,46.0021514893,8,1
410079509001020,"41007021916001001S008007A","41007021916001001S",-123.920883179,46.0021514893,8,1
410079509001020,"41007021916001001S008008A","41007021916001001S",-123.920883179,46.0021514893,8,1
410079509005022,"41007021917001001S001001A","41007021917001001S",-123.926925659,46.0020523071,1,1
410079509001031,"41007021918002001S001001A","41007021918002001S",-123.912872314,46.0023918152,1,1
410079509001031,"41007021918002002S001001A","41007021918002002S",-123.912872314,46.0023918152,1,1
410079509005022,"41007021919001001S002001A","41007021919001001S",-123.926589966,46.0019836426,2,1
410079509005022,"41007021919001001S002002A","41007021919001001S",-123.926589966,46.0019836426,2,1
410079509001031,"41007021920001001S002001A","41007021920001001S",-123.912475586,46.0023956299,2,1
410079509001031,"41007021920001001S002002A","41007021920001001S",-123.912475586,46.0023956299,2,1
410079509005022,"41007021922001001S001001A","41007021922001001S",-123.926200867,46.0019836426,1,1
410079509005022,"41007021924001001S001001A","41007021924001001S",-123.926002502,46.0019836426,1,1
410079509005022,"41007021925001001S001001A","41007021925001001S",-123.925804138,46.0019836426,1,1
410079509005022,"41007021926001001S001001A","41007021926001001S",-123.925613403,46.0019836426,1,1
410079509005022,"41007021927001001S001001A","41007021927001001S",-123.925415039,46.0019836426,1,1
410079509005022,"41007021928001001S001001A","41007021928001001S",-123.925216675,46.0019836426,1,1
410079509005045,"41007021929001001S003001A","41007021929001001S",-123.924804688,46.0019836426,3,1
410079509005045,"41007021929001001S003002A","41007021929001001S",-123.924804688,46.0019836426,3,1
410079509005045,"41007021929001001S003003A","41007021929001001S",-123.924804688,46.0019836426,3,1
410079509005045,"41007021930001001S001001A","41007021930001001S",-123.924407959,46.0019836426,1,1
410079509005045,"41007021931001001S002001A","41007021931001001S",-123.924064636,46.0019798279,2,1
410079509005045,"41007021931001001S002002A","41007021931001001S",-123.924064636,46.0019798279,2,1
410079509005045,"41007021933001001S002001A","41007021933001001S",-123.92376709,46.0019798279,2,1
410079509005045,"41007021933001001S002002A","41007021933001001S",-123.92376709,46.0019798279,2,1
410079509005045,"41007021934001001S001001A","41007021934001001S",-123.923522949,46.0018424988,1,1
410079509005022,"41007021937001001S006001A","41007021937001001S",-123.926933289,46.001914978,6,1
410079509005022,"41007021937001001S006002A","41007021937001001S",-123.926933289,46.001914978,6,1
410079509005022,"41007021937001001S006003A","41007021937001001S",-123.926933289,46.001914978,6,1
410079509005022,"41007021937001001S006004A","41007021937001001S",-123.926933289,46.001914978,6,1
410079509005022,"41007021937001001S006005A","41007021937001001S",-123.926933289,46.001914978,6,1
410079509005022,"41007021937001001S006006A","41007021937001001S",-123.926933289,46.001914978,6,1
410079509001022,"41007021943001001S001001A","41007021943001001S",-123.919631958,46.0020256042,1,1
410079509001022,"41007021946001001S001001A","41007021946001001S",-123.919334412,46.0020294189,1,1
410079509001022,"41007021947001001S001001A","41007021947001001S",-123.918998718,46.0020256042,1,1
410079509001022,"41007021948001001S001001A","41007021948001001S",-123.918701172,46.0020256042,1,1
410079509001022,"41007021949001001S001001A","41007021949001001S",-123.918502808,46.0020294189,1,1
410079509001022,"41007021950001001S001001A","41007021950001001S",-123.918205261,46.0020294189,1,1
410079509001022,"41007021951001001S002001A","41007021951001001S",-123.917915344,46.0020294189,2,1
410079509001022,"41007021951001001S002002A","41007021951001001S",-123.917915344,46.0020294189,2,1
410079509001022,"41007021952001001S001001A","41007021952001001S",-123.91771698,46.0020294189,1,1
410079509001022,"41007021953001001S001001A","41007021953001001S",-123.917518616,46.0020294189,1,1
410079509005022,"41007021957001001S001001A","41007021957001001S",-123.926994324,46.0017700195,1,1
410079509005022,"41007021958001001S001001A","41007021958001001S",-123.926750183,46.0017089844,1,1
410079509001020,"41007021959001001S003001A","41007021959001001S",-123.921012878,46.0019416809,3,1
410079509001020,"41007021959001001S003002A","41007021959001001S",-123.921012878,46.0019416809,3,1
410079509001020,"41007021959001001S003003A","41007021959001001S",-123.921012878,46.0019416809,3,1
410079509005022,"41007021960001001S001001A","41007021960001001S",-123.926475525,46.0017089844,1,1
410079509005022,"41007021961001001S001001A","41007021961001001S",-123.926200867,46.0017089844,1,1
410079509005022,"41007021962001001S001001A","41007021962001001S",-123.926002502,46.0017089844,1,1
410079509005022,"41007021963001001S001001A","41007021963001001S",-123.925827026,46.0017089844,1,1
410079509005022,"41007021964001001S007001A","41007021964001001S",-123.925636292,46.0017089844,7,1
410079509005022,"41007021964001001S007002A","41007021964001001S",-123.925636292,46.0017089844,7,1
410079509005022,"41007021964001001S007003A","41007021964001001S",-123.925636292,46.0017089844,7,1
410079509005022,"41007021964001001S007004A","41007021964001001S",-123.925636292,46.0017089844,7,1
410079509005022,"41007021964001001S007005A","41007021964001001S",-123.925636292,46.0017089844,7,1
410079509005022,"41007021964001001S007006A","41007021964001001S",-123.925636292,46.0017089844,7,1
410079509005022,"41007021964001001S007007A","41007021964001001S",-123.925636292,46.0017089844,7,1
410079509005022,"41007021966001001S001001A","41007021966001001S",-123.925460815,46.0017089844,1,1
410079509005022,"41007021967001001S001001A","41007021967001001S",-123.925262451,46.0017089844,1,1
410079509005045,"41007021968001001S004001A","41007021968001001S",-123.92490387,46.0017089844,4,1
410079509005045,"41007021968001001S004002A","41007021968001001S",-123.92490387,46.0017089844,4,1
410079509005045,"41007021968001001S004003A","41007021968001001S",-123.92490387,46.0017089844,4,1
410079509005045,"41007021968001001S004004A","41007021968001001S",-123.92490387,46.0017089844,4,1
410079509005045,"41007021969001001S004001A","41007021969001001S",-123.924705505,46.0017089844,4,1
410079509005045,"41007021969001001S004002A","41007021969001001S",-123.924705505,46.0017089844,4,1
410079509005045,"41007021969001001S004003A","41007021969001001S",-123.924705505,46.0017089844,4,1
410079509005045,"41007021969001001S004004A","41007021969001001S",-123.924705505,46.0017089844,4,1
410079509005045,"41007021970001001S001001A","41007021970001001S",-123.924507141,46.0017089844,1,1
410079509005045,"41007021971001001S001001A","41007021971001001S",-123.924308777,46.0017089844,1,1
410079509001031,"41007021972001001S001001A","41007021972001001S",-123.913841248,46.00207901,1,1
410079509005045,"41007021973001001S002001A","41007021973001001S",-123.924064636,46.0017089844,2,1
410079509005045,"41007021973001001S002002A","41007021973001001S",-123.924064636,46.0017089844,2,1
410079509005022,"41007021974001001S002001A","41007021974001001S",-123.927062988,46.0016593933,2,1
410079509005022,"41007021974001001S002002A","41007021974001001S",-123.927062988,46.0016593933,2,1
410079509005045,"41007021975001001S001001A","41007021975001001S",-123.92376709,46.0017051697,1,1
410079509001041,"41007021977001001S001001A","41007021977001001S",-123.913299561,46.0020103455,1,1
410079509001041,"41007021980001001S001001A","41007021980001001S",-123.912910461,46.0020065308,1,1
410079509001036,"41007021982001001S002001A","41007021982001001S",-123.912612915,46.0020103455,2,1
410079509001036,"41007021982001001S002002A","41007021982001001S",-123.912612915,46.0020103455,2,1
410079509001036,"41007021984001001S002001A","41007021984001001S",-123.912414551,46.0020141602,2,1
410079509001036,"41007021984001001S002002A","41007021984001001S",-123.912414551,46.0020141602,2,1
410079509001036,"41007021985001001S001001A","41007021985001001S",-123.912216187,46.0020103455,1,1
410079509001020,"41007021986001001S001001A","41007021986001001S",-123.921203613,46.0017242432,1,1
410079509001020,"41007021988001001S002001A","41007021988001001S",-123.920829773,46.0018119812,2,1
410079509001020,"41007021988001001S002002A","41007021988001001S",-123.920829773,46.0018119812,2,1
410079509001022,"41007021990001001S001001A","41007021990001001S",-123.919487,46.001739502,1,1
410079509001022,"41007021991001001S002001A","41007021991001001S",-123.920196533,46.0018157959,2,1
410079509001022,"41007021991001001S002002A","41007021991001001S",-123.920196533,46.0018157959,2,1
410079509001022,"41007021992001001S001001A","41007021992001001S",-123.919685364,46.0017318726,1,1
410079509001022,"41007021994001001S001001A","41007021994001001S",-123.919288635,46.0017318726,1,1
410079509001022,"41007021995001001S001001A","41007021995001001S",-123.919090271,46.0017318726,1,1
410079509001022,"41007021996001001S001001A","41007021996001001S",-123.918899536,46.0017318726,1,1
410079509001022,"41007021997001001S002001A","41007021997001001S",-123.91860199,46.0017356873,2,1
410079509001022,"41007021997001001S002002A","41007021997001001S",-123.91860199,46.0017356873,2,1
410079509001022,"41007021998001001S001001A","41007021998001001S",-123.918304443,46.0017356873,1,1
410079509001022,"41007021999001001S001001A","41007021999001001S",-123.918106079,46.0017356873,1,1
410079509001031,"41007022000001001S001001A","41007022000001001S",-123.913856506,46.0019416809,1,1
410079509001022,"41007022001001001S001001A","41007022001001001S",-123.917915344,46.0017356873,1,1
410079509001022,"41007022002001001S001001A","41007022002001001S",-123.91771698,46.0017356873,1,1
410079509001022,"41007022003001001S001001A","41007022003001001S",-123.917518616,46.0017356873,1,1
410079509001022,"41007022004001001S001001A","41007022004001001S",-123.917327881,46.0017433167,1,1
410079509001020,"41007022007001001S001001A","41007022007001001S",-123.921005249,46.0016593933,1,1
410079509001022,"41007022009001001S001001A","41007022009001001S",-123.92010498,46.0016860962,1,1
410079509001020,"41007022011001001S001001A","41007022011001001S",-123.920806885,46.0016593933,1,1
410079511001032,"41007022012001001S001001A","41007022012001001S",-123.909111023,46.0018196106,1,1
410079509005021,"41007022013001001S001001A","41007022013001001S",-123.927185059,46.0012245178,1,1
410079509001031,"41007022014001001S002001A","41007022014001001S",-123.913871765,46.0018043518,2,1
410079509001031,"41007022014001001S002002A","41007022014001001S",-123.913871765,46.0018043518,2,1
410079509005021,"41007022015001001S001001A","41007022015001001S",-123.92678833,46.0013542175,1,1
410079509005021,"41007022017001001S002001A","41007022017001001S",-123.926597595,46.0013542175,2,1
410079509005021,"41007022017001001S002002A","41007022017001001S",-123.926597595,46.0013542175,2,1
410079509005021,"41007022018001001S002001A","41007022018001001S",-123.926353455,46.0013198853,2,1
410079509005021,"41007022018001001S002002A","41007022018001001S",-123.926353455,46.0013198853,2,1
410079509001036,"41007022019001001S002001A","41007022019001001S",-123.913330078,46.0017356873,2,1
410079509001036,"41007022019001001S002002A","41007022019001001S",-123.913330078,46.0017356873,2,1
410079509005021,"41007022020001001S001001A","41007022020001001S",-123.926109314,46.0013542175,1,1
410079509001036,"41007022021001001S001001A","41007022021001001S",-123.913032532,46.0017318726,1,1
410079509005021,"41007022023001001S001001A","41007022023001001S",-123.925857544,46.0013542175,1,1
410079509001036,"41007022024001001S001001A","41007022024001001S",-123.912834167,46.0017356873,1,1
410079509005021,"41007022025001001S001001A","41007022025001001S",-123.925613403,46.0013542175,1,1
410079509001036,"41007022026001001S001001A","41007022026001001S",-123.912635803,46.0017356873,1,1
410079509001036,"41007022027001001S001001A","41007022027001001S",-123.912437439,46.001739502,1,1
410079509005021,"41007022028001001S001001A","41007022028001001S",-123.925415039,46.0013542175,1,1
410079509005021,"41007022030001001S001001A","41007022030001001S",-123.925216675,46.0013542175,1,1
410079509005051,"41007022031002001S001001A","41007022031002001S",-123.924804688,46.0013504028,1,1
410079509005051,"41007022031002002S001001A","41007022031002002S",-123.924804688,46.0013504028,1,1
410079509005051,"41007022032001001S001001A","41007022032001001S",-123.924507141,46.0013504028,1,1
410079509005051,"41007022033001001S001001A","41007022033001001S",-123.924316406,46.0013504028,1,1
410079509005051,"41007022034001001S001001A","41007022034001001S",-123.924156189,46.0013504028,1,1
410079509005051,"41007022035001001S001001A","41007022035001001S",-123.924026489,46.0013504028,1,1
410079509005051,"41007022036001001S001001A","41007022036001001S",-123.92389679,46.0013504028,1,1
410079509005051,"41007022037001001S002001A","41007022037001001S",-123.923622131,46.0013504028,2,1
410079509005051,"41007022037001001S002002A","41007022037001001S",-123.923622131,46.0013504028,2,1
410079509005051,"41007022038001001S006001A","41007022038001001S",-123.923271179,46.0011978149,6,1
410079509005051,"41007022038001001S006002A","41007022038001001S",-123.923271179,46.0011978149,6,1
410079509005051,"41007022038001001S006003A","41007022038001001S",-123.923271179,46.0011978149,6,1
410079509005051,"41007022038001001S006004A","41007022038001001S",-123.923271179,46.0011978149,6,1
410079509005051,"41007022038001001S006005A","41007022038001001S",-123.923271179,46.0011978149,6,1
410079509005051,"41007022038001001S006006A","41007022038001001S",-123.923271179,46.0011978149,6,1
410079509001031,"41007022039001001S002001A","41007022039001001S",-123.913887024,46.0016670227,2,1
410079509001031,"41007022039001001S002002A","41007022039001001S",-123.913887024,46.0016670227,2,1
410079509002011,"41007022040001001S001001A","41007022040001001S",-123.921363831,46.0013008118,1,1
410079511001032,"41007022041001001S001001A","41007022041001001S",-123.909667969,46.0016593933,1,1
410079509002011,"41007022043001001S006001A","41007022043001001S",-123.920944214,46.0013237,6,1
410079509002011,"41007022043001001S006002A","41007022043001001S",-123.920944214,46.0013237,6,1
410079509002011,"41007022043001001S006003A","41007022043001001S",-123.920944214,46.0013237,6,1
410079509002011,"41007022043001001S006004A","41007022043001001S",-123.920944214,46.0013237,6,1
410079509002011,"41007022043001001S006005A","41007022043001001S",-123.920944214,46.0013237,6,1
410079509002011,"41007022043001001S006006A","41007022043001001S",-123.920944214,46.0013237,6,1
410079509002005,"41007022045001001S001001A","41007022045001001S",-123.920379639,46.0013275146,1,1
410079509002005,"41007022046001001S001001A","41007022046001001S",-123.920120239,46.0013313293,1,1
410079509002005,"41007022048001001S001001A","41007022048001001S",-123.919975281,46.0013313293,1,1
410079509002005,"41007022049001001S001001A","41007022049001001S",-123.919876099,46.0013313293,1,1
410079509002005,"41007022050001001S002001A","41007022050001001S",-123.91973114,46.0013313293,2,1
410079509002005,"41007022050001001S002002A","41007022050001001S",-123.91973114,46.0013313293,2,1
410079509002005,"41007022051001001S001001A","41007022051001001S",-123.919532776,46.0013313293,1,1
410079509002005,"41007022052001001S001001A","41007022052001001S",-123.919334412,46.0013313293,1,1
410079509002005,"41007022053001001S002001A","41007022053001001S",-123.919136047,46.0013313293,2,1
410079509002005,"41007022053001001S002002A","41007022053001001S",-123.919136047,46.0013313293,2,1
410079509002005,"41007022055001001S001001A","41007022055001001S",-123.918945313,46.0013313293,1,1
410079509002005,"41007022057001001S001001A","41007022057001001S",-123.918746948,46.0013313293,1,1
410079509002005,"41007022058001001S001001A","41007022058001001S",-123.918586731,46.0013504028,1,1
410079509005021,"41007022060001001S001001A","41007022060001001S",-123.926986694,46.0010795593,1,1
410079509005021,"41007022063001001S001001A","41007022063001001S",-123.926780701,46.0010795593,1,1
410079509005021,"41007022065001001S001001A","41007022065001001S",-123.926582336,46.0010795593,1,1
410079509005021,"41007022068001001S001001A","41007022068001001S",-123.92615509,46.0010795593,1,1
410079509005021,"41007022069002001S001001A","41007022069002001S",-123.926002502,46.0010795593,1,1
410079509005021,"41007022069002002S001001A","41007022069002002S",-123.926002502,46.0010795593,1,1
410079509005021,"41007022070001001S001001A","41007022070001001S",-123.925712585,46.0010795593,1,1
410079509005021,"41007022072001001S001001A","41007022072001001S",-123.925415039,46.0010795593,1,1
410079509005021,"41007022073001001S001001A","41007022073001001S",-123.925216675,46.0011482239,1,1
410079509005051,"41007022074001001S005001A","41007022074001001S",-123.92490387,46.0010795593,5,1
410079509005051,"41007022074001001S005002A","41007022074001001S",-123.92490387,46.0010795593,5,1
410079509005051,"41007022074001001S005003A","41007022074001001S",-123.92490387,46.0010795593,5,1
410079509005051,"41007022074001001S005004A","41007022074001001S",-123.92490387,46.0010795593,5,1
410079509005051,"41007022074001001S005005A","41007022074001001S",-123.92490387,46.0010795593,5,1
410079509005051,"41007022075001001S001001A","41007022075001001S",-123.924705505,46.0010757446,1,1
410079509005051,"41007022076001001S001001A","41007022076001001S",-123.924507141,46.0010757446,1,1
410079509005051,"41007022077001001S001001A","41007022077001001S",-123.924316406,46.0010757446,1,1
410079509005021,"41007022078001001S002001A","41007022078001001S",-123.926353455,46.0010452271,2,1
410079509005021,"41007022078001001S002002A","41007022078001001S",-123.926353455,46.0010452271,2,1
410079509005051,"41007022079001001S002001A","41007022079001001S",-123.924110413,46.0010795593,2,1
410079509005051,"41007022079001001S002002A","41007022079001001S",-123.924110413,46.0010795593,2,1
410079509005051,"41007022080001001S001001A","41007022080001001S",-123.923919678,46.0010719299,1,1
410079509005051,"41007022081001001S002001A","41007022081001001S",-123.923721313,46.0010757446,2,1
410079509005051,"41007022081001001S002002A","41007022081001001S",-123.923721313,46.0010757446,2,1
410079509002000,"41007022083001001S001001A","41007022083001001S",-123.913352966,46.0014190674,1,1
410079509002000,"41007022084001001S002001A","41007022084001001S",-123.912971497,46.0013504028,2,1
410079509002000,"41007022084001001S002002A","41007022084001001S",-123.912971497,46.0013504028,2,1
410079509002000,"41007022085001001S001001A","41007022085001001S",-123.91267395,46.0013504028,1,1
410079509002000,"41007022086001001S001001A","41007022086001001S",-123.912475586,46.0013542175,1,1
410079509002000,"41007022087001001S001001A","41007022087001001S",-123.912277222,46.0013504028,1,1
410079509002000,"41007022088001001S001001A","41007022088001001S",-123.912086487,46.0013542175,1,1
410079511001259,"41007022090001001S003001A","41007022090001001S",-123.911453247,46.0011901855,3,1
410079511001259,"41007022090001001S003002A","41007022090001001S",-123.911453247,46.0011901855,3,1
410079511001259,"41007022090001001S003003A","41007022090001001S",-123.911453247,46.0011901855,3,1
410079509005021,"41007022091001001S001001A","41007022091001001S",-123.925216675,46.0010108948,1,1
410079511001257,"41007022092002001S001001A","41007022092002001S",-123.910690308,46.0008888245,1,1
410079511001257,"41007022092002002S001001A","41007022092002002S",-123.910690308,46.0008888245,1,1
410079509002005,"41007022093001001S001001A","41007022093001001S",-123.92048645,46.0010528564,1,1
410079509002005,"41007022094001001S001001A","41007022094001001S",-123.920318604,46.0010566711,1,1
410079509002005,"41007022095001001S001001A","41007022095001001S",-123.920120239,46.0010566711,1,1
410079509002005,"41007022096001001S001001A","41007022096001001S",-123.919921875,46.0010566711,1,1
410079509002005,"41007022098001001S001001A","41007022098001001S",-123.919631958,46.0010566711,1,1
410079509002005,"41007022100001001S001001A","41007022100001001S",-123.919334412,46.0010566711,1,1
410079509002001,"41007022101001001S001001A","41007022101001001S",-123.913925171,46.0012130737,1,1
410079509002005,"41007022102001001S001001A","41007022102001001S",-123.919136047,46.0010566711,1,1
410079509002005,"41007022103001001S001001A","41007022103001001S",-123.918937683,46.0010566711,1,1
410079509002005,"41007022108001001S001001A","41007022108001001S",-123.918716431,46.0011291504,1,1
410079509002000,"41007022109001001S001001A","41007022109001001S",-123.913368225,46.0012702942,1,1
410079509005011,"41007022118001001S001001A","41007022118001001S",-123.927536011,46.0006103516,1,1
410079511001251,"41007022120001001S001001A","41007022120001001S",-123.90990448,46.0012664795,1,1
410079509005011,"41007022121001001S001001A","41007022121001001S",-123.926795959,46.0007247925,1,1
410079509005011,"41007022122001001S001001A","41007022122001001S",-123.926597595,46.0007247925,1,1
410079511001251,"41007022123001001S001001A","41007022123001001S",-123.909095764,46.0011978149,1,1
410079509005011,"41007022124001001S001001A","41007022124001001S",-123.926399231,46.0007247925,1,1
410079509005011,"41007022126001001S001001A","41007022126001001S",-123.926200867,46.0007247925,1,1
410079509005011,"41007022127001001S001001A","41007022127001001S",-123.926010132,46.0007209778,1,1
410079509005011,"41007022129002001S001001A","41007022129002001S",-123.927238464,46.0008049011,1,1
410079509005011,"41007022129002002S001001A","41007022129002002S",-123.927276611,46.0008163452,1,1
410079509005011,"41007022130001001S001001A","41007022130001001S",-123.925811768,46.0007209778,1,1
410079509005011,"41007022132001001S001001A","41007022132001001S",-123.926971436,46.0007972717,1,1
410079509005011,"41007022133001001S001001A","41007022133001001S",-123.925613403,46.0007209778,1,1
410079509002005,"41007022134001001S001001A","41007022134001001S",-123.918746948,46.0009918213,1,1
410079509005011,"41007022135001001S001001A","41007022135001001S",-123.925354004,46.000743866,1,1
410079509002000,"41007022136001001S002001A","41007022136001001S",-123.91318512,46.0010681152,2,1
410079509002000,"41007022136001001S002002A","41007022136001001S",-123.91318512,46.0010681152,2,1
410079509005052,"41007022137001001S001001A","41007022137001001S",-123.92490387,46.0007209778,1,1
410079509005011,"41007022138001001S001001A","41007022138001001S",-123.927238464,46.0007705688,1,1
410079509005052,"41007022141001001S001001A","41007022141001001S",-123.924705505,46.0007209778,1,1
410079509002000,"41007022142001001S001001A","41007022142001001S",-123.912506104,46.0010795593,1,1
410079509005052,"41007022144001001S001001A","41007022144001001S",-123.924491882,46.0007209778,1,1
410079509002000,"41007022145001001S003001A","41007022145001001S",-123.912208557,46.0010795593,3,1
410079509002000,"41007022145001001S003002A","41007022145001001S",-123.912208557,46.0010795593,3,1
410079509002000,"41007022145001001S003003A","41007022145001001S",-123.912208557,46.0010795593,3,1
410079509005011,"41007022146001001S001001A","41007022146001001S",-123.92729187,46.000743866,1,1
410079509005052,"41007022147001001S001001A","41007022147001001S",-123.924232483,46.0007209778,1,1
410079509005011,"41007022151001001S001001A","41007022151001001S",-123.926971436,46.0007514954,1,1
410079509005052,"41007022152001001S001001A","41007022152001001S",-123.924057007,46.0007209778,1,1
410079509005052,"41007022155001001S001001A","41007022155001001S",-123.923942566,46.0007209778,1,1
410079509005052,"41007022156001001S001001A","41007022156001001S",-123.923744202,46.0007209778,1,1
410079509005011,"41007022157001001S001001A","41007022157001001S",-123.927238464,46.0007362366,1,1
410079509005011,"41007022163001001S001001A","41007022163001001S",-123.926971436,46.000705719,1,1
410079509005011,"41007022164001001S001001A","41007022164001001S",-123.927238464,46.0007019043,1,1
410079509005011,"41007022165001001S001001A","41007022165001001S",-123.92729187,46.0006828308,1,1
410079509005011,"41007022169001001S001001A","41007022169001001S",-123.927238464,46.000667572,1,1
410079511001251,"41007022170001001S001001A","41007022170001001S",-123.909362793,46.000415802,1,1
410079509005011,"41007022171001001S001001A","41007022171001001S",-123.926971436,46.0006599426,1,1
410079509005011,"41007022172001001S001001A","41007022172001001S",-123.925216675,46.0006523132,1,1
410079509005011,"41007022174001001S001001A","41007022174001001S",-123.927268982,46.0006103516,1,1
410079509005011,"41007022176001001S001001A","41007022176001001S",-123.927154541,46.0006217957,1,1
410079509005011,"41007022177001001S001001A","41007022177001001S",-123.927238464,46.0006332397,1,1
410079509002006,"41007022179001001S002001A","41007022179001001S",-123.920402527,46.0006980896,2,1
410079509002006,"41007022179001001S002002A","41007022179001001S",-123.920402527,46.0006980896,2,1
410079509002006,"41007022180001001S001001A","41007022180001001S",-123.920120239,46.0006980896,1,1
410079509002006,"41007022181001001S001001A","41007022181001001S",-123.919921875,46.0006980896,1,1
410079509002006,"41007022182001001S001001A","41007022182001001S",-123.919723511,46.0007019043,1,1
410079509002006,"41007022183001001S001001A","41007022183001001S",-123.919525146,46.0007019043,1,1
410079509002006,"41007022185001001S001001A","41007022185001001S",-123.919334412,46.0007019043,1,1
410079509002006,"41007022187001001S002001A","41007022187001001S",-123.91910553,46.0007019043,2,1
410079509002006,"41007022187001001S002002A","41007022187001001S",-123.91910553,46.0007019043,2,1
410079509005011,"41007022189001001S001001A","41007022189001001S",-123.927322388,46.0005226135,1,1
410079509002006,"41007022190001001S003001A","41007022190001001S",-123.918861389,46.0007133484,3,1
410079509002006,"41007022190001001S003002A","41007022190001001S",-123.918861389,46.0007133484,3,1
410079509002006,"41007022190001001S003003A","41007022190001001S",-123.918861389,46.0007133484,3,1
410079509002007,"41007022191001001S001001A","41007022191001001S",-123.918533325,46.0007019043,1,1
410079509005011,"41007022192001001S001001A","41007022192001001S",-123.9270401,46.0004501343,1,1
410079509005011,"41007022193001001S001001A","41007022193001001S",-123.926940918,46.0004501343,1,1
410079509002007,"41007022194001001S002001A","41007022194001001S",-123.918052673,46.000705719,2,1
410079509002007,"41007022194001001S002002A","41007022194001001S",-123.918052673,46.000705719,2,1
410079509005011,"41007022195001001S001001A","41007022195001001S",-123.926795959,46.0004501343,1,1
410079509005011,"41007022197001001S001001A","41007022197001001S",-123.926597595,46.0004501343,1,1
410079509005011,"41007022198001001S001001A","41007022198001001S",-123.926399231,46.0004501343,1,1
410079509005011,"41007022199001001S001001A","41007022199001001S",-123.926200867,46.0004501343,1,1
410079509005011,"41007022201001001S001001A","41007022201001001S",-123.926010132,46.0004501343,1,1
410079509005011,"41007022202001001S001001A","41007022202001001S",-123.925811768,46.0004501343,1,1
410079509005011,"41007022203001001S001001A","41007022203001001S",-123.925613403,46.0004463196,1,1
410079509005011,"41007022204001001S001001A","41007022204001001S",-123.925415039,46.0004463196,1,1
410079509005011,"41007022205001001S001001A","41007022205001001S",-123.925216675,46.0004463196,1,1
410079509005052,"41007022206001001S001001A","41007022206001001S",-123.92490387,46.0004463196,1,1
410079509005052,"41007022207001001S003001A","41007022207001001S",-123.924705505,46.0004463196,3,1
410079509005052,"41007022207001001S003002A","41007022207001001S",-123.924705505,46.0004463196,3,1
410079509005052,"41007022207001001S003003A","41007022207001001S",-123.924705505,46.0004463196,3,1
410079509005052,"41007022208001001S001001A","41007022208001001S",-123.924514771,46.0004463196,1,1
410079509005052,"41007022210001001S001001A","41007022210001001S",-123.924316406,46.0004463196,1,1
410079509002001,"41007022212001001S001001A","41007022212001001S",-123.913970947,46.0007896423,1,1
410079509005052,"41007022213001001S001001A","41007022213001001S",-123.924118042,46.0004463196,1,1
410079509005052,"41007022214001001S001001A","41007022214001001S",-123.923820496,46.0004463196,1,1
410079509005011,"41007022217001001S001001A","41007022217001001S",-123.927322388,46.0003852844,1,1
410079509002038,"41007022224002001S001001A","41007022224002001S",-123.912834167,46.0006942749,1,1
410079509002038,"41007022224002002S001001A","41007022224002002S",-123.912834167,46.0006942749,1,1
410079509002038,"41007022228001001S001001A","41007022228001001S",-123.912239075,46.0007629395,1,1
410079509002006,"41007022230001001S001001A","41007022230001001S",-123.920310974,46.0004234314,1,1
410079509002006,"41007022231001001S002001A","41007022231001001S",-123.920120239,46.0004234314,2,1
410079509002006,"41007022231001001S002002A","41007022231001001S",-123.920120239,46.0004234314,2,1
410079509002006,"41007022232001001S001001A","41007022232001001S",-123.919921875,46.0004234314,1,1
410079509002006,"41007022237001001S001001A","41007022237001001S",-123.919525146,46.0004272461,1,1
410079509002006,"41007022243001001S001001A","41007022243001001S",-123.919334412,46.0004272461,1,1
410079509002006,"41007022245001001S002001A","41007022245001001S",-123.919136047,46.0004272461,2,1
410079509002006,"41007022245001001S002002A","41007022245001001S",-123.919136047,46.0004272461,2,1
410079509002006,"41007022246001001S001001A","41007022246001001S",-123.918937683,46.0004386902,1,1
410079509002007,"41007022247001001S003001A","41007022247001001S",-123.918586731,46.0005264282,3,1
410079509002007,"41007022247001001S003002A","41007022247001001S",-123.918586731,46.0005264282,3,1
410079509002007,"41007022247001001S003003A","41007022247001001S",-123.918586731,46.0005264282,3,1
410079509002001,"41007022249001001S001001A","41007022249001001S",-123.913986206,46.0006256104,1,1
410079509005013,"41007022260001001S001001A","41007022260001001S",-123.927558899,46.0000953674,1,1
410079509002007,"41007022261001001S003001A","41007022261001001S",-123.91860199,46.0003852844,3,1
410079509002007,"41007022261001001S003002A","41007022261001001S",-123.91860199,46.0003852844,3,1
410079509002007,"41007022261001001S003003A","41007022261001001S",-123.91860199,46.0003852844,3,1
410079509005013,"41007022262001001S007001A","41007022262001001S",-123.927268982,46.0000953674,7,1
410079509005013,"41007022262001001S007002A","41007022262001001S",-123.927268982,46.0000953674,7,1
410079509005013,"41007022262001001S007003A","41007022262001001S",-123.927268982,46.0000953674,7,1
410079509005013,"41007022262001001S007004A","41007022262001001S",-123.927268982,46.0000953674,7,1
410079509005013,"41007022262001001S007005A","41007022262001001S",-123.927268982,46.0000953674,7,1
410079509005013,"41007022262001001S007006A","41007022262001001S",-123.927268982,46.0000953674,7,1
410079509005013,"41007022262001001S007007A","41007022262001001S",-123.927268982,46.0000953674,7,1
